	placeName	placeTags	numPeopleVisited	numPeopleWant	placeDesc	placeShortDesc	placeAddress	placeAlt	placeLong	placeEditors	placePubDate	placeRelatedPlaces	placeRelatedLists	placeURL
0	Prometheus Esoterica	['Winter Park', ' Florida']	130	887	"When visitors first step into Abby Rose Vintage shop, it appears to be just another store to peruse classic objects such as fine china, soaps, and beautiful vintage art.
However, a few steps into a dimly lit back room and visitors are met by grinning skeletons, macabre antiques, and esoteric books. This is Prometheus Esoterica, Winter Park’s own little oddity shop and gothic boutique. Whether you are shopping for taxidermy needs or looking to add some herbs to your apothecary, Prometheus Esoterica is a must-stop for anyone passing through the Orlando area."	Hidden in the back of this quaint vintage store is an amazing little oddities shop.  	3744 Howell Branch RoadWinter Park, Florida, 32792United States	28	-81	['pattaylor854', 'thesolotraveler50', 'hostetlermj422', 'kb4mto', 'prometheusesoterica', 'Collector', 'of', 'Experiences', 'Ginsberg', 'Yelle']	2020-03-01	"['Shaddow Domain', ""Dr. Tumblety's Time-Inspired Specialty Shop"", ""Cranfield's Curiosity Cabinet"", 'La Belle Nouvelle Orleans Antiques']"		https://www.atlasobscura.com/places/prometheus-esoterica
